code insee,ville,inscrits,abstentions,exprimes,LDVG,LFN,LUD
68224,Mulhouse,53177,26584,25372,4011,7144,14217
68225,Munchhouse,1217,427,727,88,325,314
68226,Munster,3442,1527,1799,170,649,980
68227,Muntzenheim,966,357,577,49,192,336
68228,Munwiller,387,114,256,24,131,101
68229,Murbach,126,26,97,19,35,43
68230,Nambsheim,414,166,242,21,128,93
68231,Neuf-Brisach,1088,436,614,72,271,271
68232,Neuwiller,341,119,206,5,57,144
68233,Niederbruck,346,123,210,28,99,83
68234,Niederentzen,455,133,308,25,143,140
68235,Niederhergheim,815,235,542,58,243,241
68237,Niedermorschwihr,497,158,322,33,106,183
68238,Niffer,656,190,442,50,164,228
68239,Oberbruck,328,124,188,34,67,87
68240,Oberdorf,429,140,264,14,134,116
68241,Oberentzen,479,125,325,36,137,152
68242,Oberhergheim,983,306,626,76,304,246
68243,Oberlarg,116,42,65,4,26,35
68244,Obermorschwihr,325,116,203,18,77,108
68245,Obermorschwiller,351,121,214,23,72,119
68246,Obersaasheim,712,214,464,50,206,208
68247,Oderen,967,317,604,67,296,241
68248,Oltingue,515,196,297,21,98,178
68249,Orbey,2724,975,1630,224,548,858
68250,Orschwihr,844,251,536,44,189,303
68251,Osenbach,758,251,471,49,204,218
68252,Ostheim,1272,491,739,60,320,359
68253,Ottmarsheim,1489,684,770,87,358,325
68254,Petit-Landau,619,199,394,25,168,201
68255,Pfaffenheim,1100,385,667,73,232,362
68256,Pfastatt,7068,3279,3600,416,1307,1877
68257,Pfetterhouse,733,222,474,48,179,247
68258,Pulversheim,2549,1087,1380,165,596,619
68259,Raedersdorf,359,97,232,12,107,113
68260,Raedersheim,945,353,542,64,253,225
68261,Rammersmatt,199,60,130,18,60,52
68262,Ranspach,685,244,410,42,208,160
68263,Ranspach-le-Bas,529,153,342,9,115,218
68264,Ranspach-le-Haut,400,97,278,17,94,167
68265,Rantzwiller,626,207,388,24,145,219
68266,Réguisheim,1451,588,811,103,378,330
68267,Reiningue,1539,554,927,87,402,438
68268,Retzwiller,497,200,273,30,107,136
68269,Ribeauvillé,3591,1528,1931,188,579,1164
68270,Richwiller,2997,1211,1698,188,675,835
68271,Riedisheim,8866,3482,5116,494,1450,3172
68272,Riedwihr,321,63,235,15,110,110
68273,Riespach,516,159,316,22,105,189
68274,Rimbach-près-Guebwiller,130,53,72,7,34,31
68275,Rimbach-près-Masevaux,413,158,238,13,131,94
68276,Rimbach-zell,169,57,103,13,44,46
68277,Riquewihr,867,386,461,35,153,273
68278,Rixheim,11080,4910,5840,537,1943,3360
68279,Roderen,786,234,518,76,175,267
68280,Rodern,267,81,178,21,69,88
68281,Roggenhouse,363,102,242,34,83,125
68282,Romagny,187,56,124,20,61,43
68283,Rombach-le-Franc,673,254,381,38,164,179
68284,Roppentzwiller,494,187,281,11,147,123
68285,Rorschwihr,330,92,215,19,91,105
68286,Rosenau,1593,635,896,70,369,457
68287,Rouffach,3100,1176,1817,222,625,970
68288,Ruederbach,269,85,163,16,53,94
68289,Ruelisheim,1993,715,1201,143,513,545
68290,Rustenhart,641,243,374,43,168,163
68291,Rumersheim-le-Haut,866,320,516,43,225,248
68292,Saint-Amarin,1784,714,1009,100,469,440
68293,Saint-Cosme,78,18,57,1,31,25
68294,Sainte-Croix-aux-Mines,1474,637,786,85,343,358
68295,Sainte-Croix-en-Plaine,2238,720,1432,119,583,730
68296,Saint-Hippolyte,869,293,544,41,189,314
68297,Saint-Louis,11047,5510,5202,720,1553,2929
68298,Sainte-Marie-aux-Mines,3271,1518,1622,225,578,819
68299,Saint-Ulrich,223,66,139,18,53,68
68300,Sausheim,4118,1382,2572,250,1040,1282
68301,Schlierbach,984,319,627,61,207,359
68302,Schweighouse-Thann,673,217,422,51,163,208
68303,Schwoben,215,69,137,14,49,74
68304,Sentheim,1142,396,706,104,305,297
68305,Seppois-le-Bas,867,368,462,52,179,231
68306,Seppois-le-Haut,314,106,195,27,74,94
68307,Sewen,455,169,261,25,104,132
68308,Sickert,313,111,182,23,84,75
68309,Sierentz,2214,921,1225,93,468,664
68310,Sigolsheim,976,315,622,52,217,353
68311,Sondernach,570,256,296,38,138,120
68312,Sondersdorf,290,110,169,11,77,81
68313,Soppe-le-Bas,644,238,381,43,199,139
68314,Soppe-le-Haut,506,194,286,33,110,143
68315,Soultz-Haut-Rhin,4877,1963,2769,389,1019,1361
68316,Soultzbach-les-Bains,597,218,359,56,128,175
68317,Soultzeren,971,361,569,60,229,280
68318,Soultzmatt,1740,564,1106,138,452,516
68319,Spechbach-le-Bas,573,220,324,26,128,170
68320,Spechbach-le-Haut,514,148,342,27,130,185
68321,Staffelfelden,3143,1348,1704,178,883,643
68322,Steinbach,1125,384,712,88,207,417
68323,Steinbrunn-le-Bas,645,234,382,30,158,194
68324,Steinbrunn-le-Haut,498,162,310,35,113,162
68325,Steinsoultz,569,187,352,20,164,168
68326,Sternenberg,122,30,88,16,22,50
68327,Stetten,274,90,167,10,63,94
68328,Storckensohn,210,77,123,6,53,64
68329,Stosswihr,1139,441,664,57,340,267
68330,Strueth,255,86,148,7,69,72
68331,Sundhoffen,1631,476,1094,107,386,601
68332,Tagolsheim,608,183,405,40,166,199
68333,Tagsdorf,254,91,146,6,53,87
68334,Thann,5363,2302,2883,416,989,1478
68335,Thannenkirch,403,135,251,25,92,134
68336,Traubach-le-Bas,400,148,245,19,112,114
68337,Traubach-le-Haut,438,154,269,22,136,111
68338,Turckheim,3065,1205,1778,169,526,1083
68340,Ueberstrass,279,87,179,10,68,101
68341,Uffheim,759,264,466,42,160,264
68342,Uffholtz,1281,479,750,64,279,407
68343,Ungersheim,1945,825,1071,101,561,409
68344,Urbès,351,125,212,24,100,88
68345,Urschenheim,560,132,405,33,180,192
68347,Vieux-Ferrette,524,184,313,37,131,145
68348,Vieux-Thann,2319,1085,1175,142,454,579
68349,Village-Neuf,2751,1068,1552,150,465,937
68350,Voegtlinshoffen,446,116,311,33,88,190
68351,Vogelgrun,434,164,260,35,109,116
68352,Volgelsheim,1564,721,797,84,357,356
68353,Wahlbach,363,136,207,16,91,100
68354,Walbach,856,257,570,70,178,322
68355,Waldighoffen,1140,530,559,27,262,270
68356,Walheim,718,270,404,47,166,191
68357,Waltenheim,405,119,271,23,101,147
68358,Wasserbourg,392,128,250,28,92,130
68359,Wattwiller,1399,450,891,103,315,473
68360,Weckolsheim,407,129,268,21,138,109
68361,Wegscheid,289,112,172,11,87,74
68362,Wentzwiller,512,174,294,20,119,155
68363,Werentzhouse,440,166,251,18,138,95
68364,Westhalten,810,274,496,36,195,265
68365,Wettolsheim,1492,489,960,58,294,608
68366,Wickerschwihr,588,161,411,33,193,185
68367,Widensolen,902,310,574,48,237,289
68368,Wihr-au-Val,1086,332,705,78,235,392
68370,Wildenstein,142,53,80,5,38,37
68371,Willer,277,108,152,16,50,86
68372,Willer-sur-Thur,1479,604,833,109,394,330
68373,Winkel,249,85,156,17,58,81
68374,Wintzenheim,5896,2359,3323,379,1112,1832
68375,Wittelsheim,8525,3587,4676,629,2291,1756
68376,Wittenheim,10270,4390,5574,1055,2528,1991
68377,Wittersdorf,643,246,366,31,147,188
68378,Wolfersdorf,264,84,168,10,86,72
68379,Wolfgantzen,787,250,508,34,257,217
68380,Wolschwiller,340,146,178,9,74,95
68381,Wuenheim,661,181,443,41,195,207
68382,Zaessingue,267,99,155,7,72,76
68383,Zellenberg,292,86,198,16,48,134
68384,Zillisheim,2221,819,1308,106,499,703
68385,Zimmerbach,769,222,517,53,155,309
68386,Zimmersheim,983,325,616,49,213,354
88001,Les Ableuvenettes,57,16,33,2,14,17
88002,Ahéville,53,11,40,5,17,18
88003,Aingeville,67,28,39,3,21,15
88004,Ainvelle,129,46,82,6,45,31
88005,Allarmont,191,62,121,21,53,47
88006,Ambacourt,247,86,154,29,59,66
88007,Ameuvelle,53,20,33,1,12,20
88008,Anglemont,104,29,74,8,35,31
88009,Anould,2699,1079,1535,294,728,513
88010,Aouze,171,57,109,22,58,29
88011,Arches,1215,435,749,141,318,290
88012,Archettes,843,236,578,136,205,237
88013,Aroffe,68,19,46,4,17,25
88014,Arrentès-de-Corcieux,161,51,106,30,43,33
88015,Attignéville,191,43,138,20,64,54
88016,Attigny,238,97,136,33,50,53
88017,Aulnois,138,50,85,14,35,36
88018,Aumontzey,371,108,248,54,121,73
88019,Autigny-la-Tour,156,56,96,15,32,49
88020,Autreville,138,59,75,7,41,27
88021,Autrey,221,60,158,25,60,73
88022,Auzainvilliers,196,59,133,29,69,35
88023,Avillers,69,14,53,10,19,24
88024,Avrainville,78,17,59,18,18,23
88025,Avranville,56,17,35,4,21,10
88026,Aydoilles,882,273,588,119,189,280
88027,Badménil-aux-Bois,133,39,92,12,50,30
88028,La Baffe,589,195,378,79,110,189
88029,Bains-les-Bains,946,322,600,185,211,204
88030,Bainville-aux-Saules,128,31,95,6,40,49
88031,Balléville,99,28,65,13,21,31
88032,Ban-de-Laveline,989,374,572,99,236,237
88033,Ban-de-Sapt,294,94,192,25,89,78
88035,Barbey-Seroux,129,47,77,3,51,23
88036,Barville,76,20,52,6,28,18
88037,Basse-sur-le-Rupt,753,236,490,113,145,232
88038,Battexey,32,4,26,2,10,14
88039,Baudricourt,267,99,159,57,58,44
88040,Bayecourt,243,87,146,25,71,50
88041,Bazegney,86,18,62,3,15,44
88042,Bazien,74,20,54,6,30,18
88043,Bazoilles-et-Ménil,101,43,57,9,28,20
88044,Bazoilles-sur-Meuse,479,185,277,44,129,104
88045,Beaufremont,82,23,59,10,18,31
88046,Beauménil,122,39,79,15,30,34
88047,Begnécourt,127,31,86,26,36,24
88048,Bellefontaine,825,290,517,87,204,226
88049,Belmont-lès-Darney,94,23,67,12,21,34
88050,Belmont-sur-Buttant,228,84,133,32,48,53
88051,Belmont-sur-Vair,102,26,71,20,33,18
88052,Belrupt,95,49,46,10,12,24
88053,Belval,131,47,80,5,38,37
88054,Bertrimoutier,304,126,164,23,50,91
88055,Bettegney-Saint-Brice,124,44,75,8,33,34
88056,Bettoncourt,87,23,55,6,33,16
88057,Le Beulay,90,17,71,19,24,28
88058,Biécourt,82,29,51,16,21,14
88059,Biffontaine,335,136,191,47,80,64
88060,Blémerey,18,4,13,1,7,5
88061,Bleurville,282,117,154,23,74,57
88062,Blevaincourt,105,51,48,14,13,21
88063,Bocquegney,120,32,84,17,39,28
88064,Bois-de-Champ,83,28,51,2,33,16
88065,Bonvillet,294,106,179,35,63,81
88066,Boulaincourt,52,9,42,5,21,16
88068,La Bourgonce,684,255,410,68,179,163
88069,Bouxières-aux-Bois,124,42,80,16,37,27
88070,Bouxurulles,123,44,74,21,31,22
88071,Bouzemont,50,20,25,4,8,13
88073,Brantigny,149,43,99,22,40,37
88074,Brechainville,46,10,36,9,18,9
88075,La Bresse,3859,1209,2502,480,604,1418
88076,Brouvelieures,367,153,203,55,76,72
88077,Brû,425,142,274,44,116,114
88078,Bruyères,1994,745,1194,249,409,536
88079,Bulgnéville,1187,430,718,197,271,250
88080,Bult,230,71,150,25,59,66
88081,Bussang,1069,445,585,149,230,206
88082,Celles-sur-Plaine,651,256,366,48,201,117
88083,Certilleux,202,69,125,17,56,52
88084,Chamagne,354,101,246,57,101,88
88085,Champdray,155,39,109,22,43,44
88086,Champ-le-Duc,480,150,315,61,117,137
88087,Chantraine,2640,1067,1503,270,403,830
88088,La Chapelle-aux-Bois,529,176,341,58,121,162
88089,La Chapelle-devant-Bruyères,487,212,264,33,115,116
88090,Charmes,2966,1248,1654,354,688,612
88091,Charmois-devant-Bruyères,350,118,224,64,81,79
88092,Charmois-l'Orgueilleux,475,195,262,38,113,111
88093,Châtas,51,21,29,6,8,15
88094,Châtel-sur-Moselle,1075,442,616,139,221,256
88095,Châtenois,1100,397,667,165,213,289
88096,Châtillon-sur-Saône,124,49,71,9,34,28
88097,Chauffecourt,32,16,12,2,4,6
88098,Chaumousey,726,210,498,90,173,235
88099,Chavelot,1267,462,766,142,263,361
88100,Chef-Haut,41,5,36,11,16,9
88101,Cheniménil,903,347,529,118,175,236
88102,Chermisey,85,28,57,6,30,21
88103,Circourt,69,11,50,10,18,22
88104,Circourt-sur-Mouzon,175,49,118,19,43,56
88105,Claudon,197,87,102,27,50,25
88106,Ban-sur-Meurthe-Clefcy,855,333,489,84,216,189
88107,Clérey-la-Côte,38,13,25,3,15,7
88108,Le Clerjus,397,148,236,31,114,91
88109,Cleurie,572,140,398,81,137,180
88110,Clézentaine,161,45,112,9,54,49
88111,Coinches,287,91,189,23,84,82
88112,Colroy-la-Grande,396,140,240,39,121,80
88113,Combrimont,121,35,81,20,29,32
88114,Contrexéville,2453,1086,1296,376,493,427
88115,Corcieux,1111,466,614,110,249,255
88116,Cornimont,2691,1141,1465,356,495,614
88117,Courcelles-sous-Châtenois,61,24,34,9,13,12
88118,Coussey,566,209,336,42,178,116
88119,Crainvilliers,146,54,88,18,40,30
88120,La Croix-aux-Mines,460,210,243,36,124,83
88121,Damas-aux-Bois,207,46,156,20,55,81
88122,Damas-et-Bettegney,281,65,207,26,71,110
88123,Damblain,225,85,126,18,64,44
88124,Darney,694,289,386,96,136,154
88125,Darney-aux-Chênes,45,14,30,11,4,15
88126,Darnieulles,1106,399,666,151,248,267
88127,Deinvillers,52,11,35,3,17,15
88128,Denipaire,206,60,136,34,30,72
88129,Derbamont,99,24,71,16,12,43
88130,Destord,175,50,124,12,58,54
88131,Deycimont,236,68,158,14,51,93
88132,Deyvillers,1161,355,765,152,220,393
88133,Dignonville,168,29,133,19,36,78
88134,Dinozé,405,102,297,52,102,143
88135,Docelles,694,272,380,73,137,170
88136,Dogneville,1222,411,782,159,249,374
88137,Dolaincourt,78,21,54,7,20,27
88138,Dombasle-devant-Darney,80,21,57,12,30,15
88139,Dombasle-en-Xaintois,113,53,58,12,20,26
88140,Dombrot-le-Sec,322,135,178,42,82,54
88141,Dombrot-sur-Vair,206,55,146,32,61,53
88142,Domèvre-sur-Avière,330,99,216,49,76,91
88143,Domèvre-sur-Durbion,245,98,139,9,58,72
88144,Domèvre-sous-Montfort,50,15,34,4,9,21
88145,Domfaing,184,54,124,27,49,48
88146,Domjulien,148,52,91,13,55,23
88147,Dommartin-aux-Bois,287,94,187,30,69,88
88148,Dommartin-lès-Remiremont,1597,556,995,170,371,454
88149,Dommartin-lès-Vallois,43,12,29,6,9,14
88150,Dommartin-sur-Vraine,205,81,116,12,62,42
88151,Dompaire,845,311,503,79,163,261
88152,Dompierre,226,78,141,10,57,74
88153,Domptail,253,74,173,46,69,58
88154,Domrémy-la-Pucelle,115,44,61,13,14,34
88155,Domvallier,114,29,81,29,24,28
88156,Doncières,115,37,77,18,29,30
88157,Dounoux,712,254,434,60,160,214
88158,Eloyes,2197,780,1343,278,461,604
88159,Entre-deux-Eaux,394,136,247,37,119,91
88160,Epinal,21185,9321,11389,2228,2785,6376
88161,Escles,345,120,213,35,78,100
88162,Esley,172,61,106,27,34,45
88163,Essegney,525,193,316,73,121,122
88164,Estrennes,85,21,64,16,15,33
88165,Etival-Clairefontaine,2072,799,1220,168,573,479
88166,Evaux-et-Ménil,230,57,169,28,86,55
88167,Faucompierre,198,50,139,26,51,62
88168,Fauconcourt,92,18,72,10,28,34
88169,Fays,204,74,121,24,43,54
88170,Ferdrupt,658,236,401,79,195,127
88171,Fignévelle,57,22,34,5,13,16
88172,Fiménil,196,64,125,26,69,30
88173,Florémont,385,134,238,52,71,115
88174,Fomerey,119,43,70,19,14,37
88175,Fontenay,395,113,267,76,82,109
88176,Fontenoy-le-Château,423,182,234,42,99,93
88177,La Forge,470,165,283,43,103,137
88178,Les Forges,1564,422,1090,207,357,526
88179,Fouchécourt,39,9,30,6,16,8
88180,Frain,119,31,86,13,22,51
88181,Fraize,2214,916,1217,219,581,417
88182,Frapelle,155,37,116,25,43,48
88183,Frebécourt,276,83,174,32,82,60
88184,Fremifontaine,371,127,221,31,107,83
88185,Frenelle-la-Grande,113,24,86,20,42,24
88186,Frenelle-la-Petite,42,13,28,6,11,11
88187,Frénois,54,25,29,1,13,15
88188,Fresse-sur-Moselle,1499,615,820,144,349,327
88189,Fréville,130,35,94,10,38,46
88190,Frizon,357,118,227,52,90,85
88192,Gelvécourt-et-Adompt,87,35,50,10,16,24
88193,Gemaingoutte,118,32,84,14,38,32
88194,Gemmelaincourt,125,32,82,15,38,29
88195,Gendreville,95,34,55,9,31,15
88196,Gérardmer,6696,2306,4170,1224,988,1958
88197,Gerbamont,315,120,186,28,56,102
88198,Gerbépal,438,147,281,75,87,119
88199,Gignéville,69,21,43,6,24,13
88200,Gigney,51,14,36,4,9,23
88201,Girancourt,675,206,451,85,186,180
88202,Gircourt-lès-Viéville,159,52,98,16,50,32
88203,Girecourt-sur-Durbion,283,95,176,36,67,73
88204,Girmont,784,254,506,72,211,223
88205,Girmont-Val-d'Ajol,228,76,144,15,51,78
88206,Gironcourt-sur-Vraine,673,251,386,106,156,124
88208,Godoncourt,128,50,73,11,33,29
88209,Golbey,6105,2630,3329,693,1228,1408
88210,Gorhey,134,35,90,11,51,28
88212,Grand,332,96,218,41,96,81
88213,La Grande-Fosse,117,27,85,14,22,49
88214,Grandrupt-de-Bains,62,26,36,8,10,18
88215,Grandrupt,75,22,51,3,23,25
88216,Grandvillers,563,203,349,73,138,138
88218,Granges-sur-Vologne,1682,635,970,205,333,432
88219,Greux,132,25,104,19,45,40
88220,Grignoncourt,40,10,29,7,15,7
88221,Gruey-lès-Surance,198,67,124,39,57,28
88222,Gugnécourt,136,39,90,18,32,40
88223,Gugney-aux-Aulx,126,46,76,6,37,33
88224,Hadigny-les-Verrières,309,94,206,32,101,73
88225,Hadol,1916,657,1205,167,521,517
88226,Hagécourt,96,34,61,17,21,23
88227,Hagnéville-et-Roncourt,78,16,62,9,34,19
88228,Haillainville,139,30,104,11,33,60
88229,Harchéchamp,70,14,52,6,27,19
88230,Hardancourt,24,0,19,2,5,12
88231,Haréville,396,159,227,49,90,88
88232,Harmonville,182,63,108,11,50,47
88233,Harol,441,140,283,37,121,125
88234,Harsault,315,115,191,50,76,65
88235,Hautmougey,124,39,73,16,18,39
88236,La Haye,111,39,71,8,35,28
88237,Hennecourt,301,99,194,42,76,76
88238,Hennezel,291,125,159,31,76,52
88239,Hergugney,115,34,77,12,36,29
88240,Herpelmont,217,89,123,20,68,35
88241,Houécourt,325,113,196,45,100,51
88242,Houéville,36,7,24,5,14,5
88243,Housseras,414,145,257,44,125,88
88244,La Houssière,422,181,232,33,105,94
88245,Hurbache,237,66,162,24,62,76
88246,Hymont,343,105,217,63,75,79
88247,Igney,965,403,531,92,254,185
88248,Isches,146,39,97,15,39,43
88249,Jainvillotte,76,17,58,21,13,24
88250,Jarménil,297,100,185,44,77,64
88251,Jeanménil,909,340,544,85,212,247
88252,Jésonville,123,36,83,24,30,29
88253,Jeuxey,588,182,396,69,123,204
88254,Jorxey,81,29,51,11,26,14
88255,Jubainville,75,19,55,8,21,26
88256,Jussarupt,233,81,144,11,72,61
88257,Juvaincourt,139,32,97,13,46,38
88258,Lamarche,738,324,399,125,171,103
88259,Landaville,273,86,166,21,83,62
88260,Langley,143,46,95,19,33,43
88261,Laval-sur-Vologne,489,159,312,52,128,132
88262,Laveline-devant-Bruyères,465,187,262,61,117,84
88263,Laveline-du-Houx,184,63,116,9,56,51
88264,Légéville-et-Bonfays,54,22,31,3,19,9
88265,Lemmecourt,27,5,22,1,8,13
88266,Lépanges-sur-Vologne,664,271,367,57,118,192
88267,Lerrain,411,160,234,38,83,113
88268,Lesseux,133,47,78,21,32,25
88269,Liézey,249,67,174,55,37,82
88270,Liffol-le-Grand,1668,694,923,176,400,347
88271,Lignéville,252,121,122,24,53,45
88272,Lironcourt,72,26,44,14,14,16
88273,Longchamp,379,99,268,42,83,143
88274,Longchamp-sous-Châtenois,70,24,43,6,16,21
88275,Lubine,173,86,87,12,23,52
88276,Lusse,350,115,223,35,82,106
88277,Luvigny,89,36,52,8,23,21
88278,Maconcourt,77,25,48,7,29,12
88279,Madecourt,52,10,41,9,22,10
88280,Madegney,97,41,56,15,28,13
88281,Madonne-et-Lamerey,301,127,163,21,73,69
88283,Malaincourt,70,25,40,4,22,14
88284,Mandray,506,179,307,62,167,78
88285,Mandres-sur-Vair,261,61,191,37,73,81
88286,Marainville-sur-Madon,72,18,53,6,17,30
88287,Marey,76,25,49,5,18,26
88288,Maroncourt,13,2,11,1,7,3
88289,Martigny-les-Bains,665,290,344,73,159,112
88290,Martigny-les-Gerbonvaux,111,55,49,2,34,13
88291,Martinvelle,109,45,61,4,33,24
88292,Mattaincourt,518,175,331,107,110,114
88293,Maxey-sur-Meuse,204,59,138,27,60,51
88294,Mazeley,209,64,131,12,70,49
88295,Mazirot,180,37,133,25,41,67
88296,Médonville,75,22,47,9,14,24
88297,Méménil,113,27,83,16,41,26
88298,Ménarmont,54,12,40,0,28,12
88299,Ménil-en-Xaintois,124,47,71,9,24,38
88300,Ménil-de-Senones,131,30,97,24,30,43
88301,Ménil-sur-Belvitte,241,88,147,21,70,56
88302,Le Ménil,898,311,549,99,239,211
88303,Midrevaux,173,41,121,20,68,33
88304,Mirecourt,3573,1520,1976,499,564,913
88305,Moncel-sur-Vair,187,58,118,32,57,29
88306,Le Mont,57,18,37,3,13,21
88307,Mont-lès-Lamarche,91,26,60,9,35,16
88308,Mont-lès-Neufchâteau,198,54,134,18,60,56
88309,Monthureux-le-Sec,135,39,96,16,38,42
88310,Monthureux-sur-Saône,630,220,389,90,141,158
88311,Montmotier,45,15,25,3,7,15
88312,Morelmaison,158,57,95,16,47,32
88313,Moriville,355,151,198,27,96,75
88314,Morizécourt,115,50,61,14,30,17
88315,Mortagne,145,42,99,6,50,43
88316,Morville,32,10,22,3,9,10
88317,Moussey,514,209,290,73,114,103
88318,Moyemont,161,52,102,15,39,48
88319,Moyenmoutier,2411,1013,1315,220,669,426
88320,Nayemont-les-Fosses,729,217,488,72,171,245
88321,Neufchâteau,4856,2120,2620,560,851,1209
88322,La Neuveville-devant-Lépanges,383,127,248,41,129,78
88324,La Neuveville-sous-Châtenois,286,90,183,43,70,70
88325,La Neuveville-sous-Montfort,144,36,99,19,51,29
88326,Neuvillers-sur-Fave,274,86,180,24,71,85
88327,Nomexy,1615,769,816,172,373,271
88328,Nompatelize,483,168,294,41,123,130
88330,Nonville,143,46,88,10,27,51
88331,Nonzeville,44,6,35,8,12,15
88332,Norroy,188,70,112,17,47,48
88333,Nossoncourt,95,32,59,12,21,26
88334,Oëlleville,205,48,148,22,65,61
88335,Offroicourt,113,30,79,17,28,34
88336,Ollainville,63,18,44,7,17,20
88337,Oncourt,176,53,118,24,45,49
88338,Ortoncourt,68,18,46,12,24,10
88340,Padoux,406,140,254,21,127,106
88341,Pair-et-Grandrupt,417,123,275,53,123,99
88342,Pallegney,135,51,82,8,38,36
88343,Parey-sous-Montfort,121,39,72,14,36,22
88344,Pargny-sous-Mureau,155,49,100,24,39,37
88345,La Petite-Fosse,64,13,51,7,18,26
